settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
24957758022	09.06.2025 02:09:40 UTC	16.06.2025 02:09:40 UTC	18.06.2025 02:09:40 UTC	226276.66	INR																		
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemPrice	Principal	936.60	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemPrice	Product Tax	112.40	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemPrice	Shipping	35.72	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemPrice	Shipping tax	4.28	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemTCS	TCS-SGST	-2.34	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemTCS	TCS-CGST	-2.34	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.94	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Weight Handling Fee	-43.00	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.87	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.87	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	Commission	-120.64	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	Commission IGST	-21.72	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	Fixed closing fee	-50.00	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	ItemFees	Fixed closing fee IGST	-9.00	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	Promotion	Shipping discount	-35.72	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	406-2452971-8440304	406-2452971-8440304		U17fQ6MVK	Amazon.in	Promotion	Shipping tax discount	-4.28	AFN	09.06.2025	09.06.2025 12:13:58 UTC	50280703046202			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemPrice	Principal	891.08	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemPrice	Product Tax	106.92	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemTCS	TCS-SGST	-2.17	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemTCS	TCS-CGST	-2.17	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.87	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Weight Handling Fee	-43.00	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.87	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.87	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	Commission	-92.44	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	Commission CGST	-8.32	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	Commission SGST	-8.32	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
24957758022						Order	171-1067381-6703538	171-1067381-6703538		U6JQm9MPK	Amazon.in	ItemFees	Fixed closing fee	-25.00	AFN	09.06.2025	09.06.2025 12:31:27 UTC	50284950232962			PortablebusyboardV1.5	1	
