settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
25563898622	14.09.2025 06:40:34 UTC	21.09.2025 06:40:34 UTC	23.09.2025 06:40:34 UTC	0.00	INR																		
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemPrice	Principal	1783.92	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemPrice	Product Tax	214.07	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemTCS	TCS-IGST	-8.92	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemTDS	TDS (Section 194-O)	-1.80	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Weight Handling Fee	-61.00	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-5.49	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-5.49	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	Commission	-229.77	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	Commission IGST	-41.36	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	Fixed closing fee	-50.00	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	406-1681525-4101940	406-1681525-4101940		UnpB9cQjX	Amazon.in	ItemFees	Fixed closing fee IGST	-9.00	AFN	14.09.2025	14.09.2025 10:48:52 UTC	53452980555802			PortableBusyBoard_V09	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemPrice	Principal	1088.38	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemPrice	Product Tax	130.60	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemTCS	TCS-SGST	-2.72	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemTCS	TCS-CGST	-2.72	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemTDS	TDS (Section 194-O)	-1.10	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
25563898622						Order	403-2185054-1930706	403-2185054-1930706		UXgd59t3X	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	15.09.2025	15.09.2025 18:48:15 UTC	54077818855482			PortableBusyBoardV2	1	
