settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26108359202	07.12.2025 06:40:35 UTC	14.12.2025 06:40:35 UTC	16.12.2025 06:40:35 UTC	-88424.55	INR																		
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemPrice	Principal	433.26	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemPrice	Product Tax	21.66	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemTCS	TCS-IGST	-2.10	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.43	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Weight Handling Fee	-43.00	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.87	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.87	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	Fixed closing fee	-13.00	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	ItemFees	Fixed closing fee IGST	-2.34	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	Promotion	Promo rebates	-13.00	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	PLM-0ddcdb82-4f90-4334-991c-7341395e375f
26108359202						Order	404-0566390-2721121	404-0566390-2721121		Ug8DFPftq	Amazon.in	Promotion	Product tax discount	-0.65	AFN	07.12.2025	07.12.2025 07:08:30 UTC	57152558354442			PortablebusyboardV7	1	PLM-0ddcdb82-4f90-4334-991c-7341395e375f
26108359202						Order	171-3725318-4724322	171-3725318-4724322		Un7DpPVHq	Amazon.in	ItemPrice	Principal	1903.81	AFN	07.12.2025	07.12.2025 21:24:09 UTC	57482409781842			PortableBusyBoard_V09	1	
26108359202						Order	171-3725318-4724322	171-3725318-4724322		Un7DpPVHq	Amazon.in	ItemPrice	Product Tax	95.19	AFN	07.12.2025	07.12.2025 21:24:09 UTC	57482409781842			PortableBusyBoard_V09	1	
26108359202						Order	171-3725318-4724322	171-3725318-4724322		Un7DpPVHq	Amazon.in	ItemTCS	TCS-IGST	-9.52	AFN	07.12.2025	07.12.2025 21:24:09 UTC	57482409781842			PortableBusyBoard_V09	1	
26108359202						Order	171-3725318-4724322	171-3725318-4724322		Un7DpPVHq	Amazon.in	ItemTDS	TDS (Section 194-O)	-1.91	AFN	07.12.2025	07.12.2025 21:24:09 UTC	57482409781842			PortableBusyBoard_V09	1	
