settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
25714281482	06.10.2025 02:09:40 UTC	13.10.2025 02:09:41 UTC	15.10.2025 02:09:41 UTC	457719.75	INR																		
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemPrice	Principal	760.95	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemPrice	Product Tax	38.05	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemTCS	TCS-IGST	-3.80	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.77	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Weight Handling Fee	-43.00	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.87	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.87	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	Commission	-75.91	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	Commission IGST	-13.66	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	403-4687858-5435555	403-4687858-5435555		UVdn5TGK8	Amazon.in	ItemFees	Fixed closing fee IGST	-4.68	AFN	06.10.2025	06.10.2025 06:07:56 UTC	54692549916362			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemPrice	Principal	760.95	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemPrice	Product Tax	38.05	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemPrice	Shipping	38.10	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemPrice	Shipping tax	1.90	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemTCS	TCS-IGST	-3.80	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.77	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Weight Handling Fee	-43.00	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.87	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.87	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Commission	-75.91	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Commission CGST	-6.83	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Commission SGST	-6.83	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Fixed closing fee CGST	-2.34	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	ItemFees	Fixed closing fee SGST	-2.34	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	Promotion	Shipping discount	-38.10	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	407-7865982-7585968	407-7865982-7585968		UcR1dNJV8	Amazon.in	Promotion	Shipping tax discount	-1.90	AFN	06.10.2025	06.10.2025 05:48:55 UTC	54654904683762			PortablebusyboardV1.5	1	
25714281482						Order	171-8065993-4497145	171-8065993-4497145		UVP3sk5YX	Amazon.in	ItemPrice	Principal	856.19	AFN	06.10.2025	06.10.2025 05:38:35 UTC	54438379776802			PortableBusyBoardV2	1	
25714281482						Order	171-8065993-4497145	171-8065993-4497145		UVP3sk5YX	Amazon.in	ItemPrice	Product Tax	42.81	AFN	06.10.2025	06.10.2025 05:38:35 UTC	54438379776802			PortableBusyBoardV2	1	
25714281482						Order	171-8065993-4497145	171-8065993-4497145		UVP3sk5YX	Amazon.in	ItemTCS	TCS-IGST	-4.15	AFN	06.10.2025	06.10.2025 05:38:35 UTC	54438379776802			PortableBusyBoardV2	1	
