settlement-id	settlement-start-date	settlement-end-date	deposit-date	total-amount	currency	transaction-type	order-id	merchant-order-id	adjustment-id	shipment-id	marketplace-name	amount-type	amount-description	amount	fulfillment-id	posted-date	posted-date-time	order-item-code	merchant-order-item-id	merchant-adjustment-item-id	sku	quantity-purchased	promotion-id
26373325232	19.01.2026 02:09:40 UTC	26.01.2026 02:09:40 UTC	28.01.2026 02:09:40 UTC	233060.36	INR																		
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemPrice	Principal	903.81	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemPrice	Product Tax	45.19	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemTCS	TCS-IGST	-4.38	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.88	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	ItemFees	Fixed closing fee IGST	-4.68	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	Promotion	Promo rebates	-27.11	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	PLM-117984fe-2e4a-4f00-90bd-ca0bb703afd9
26373325232						Order	171-4450670-7676350	171-4450670-7676350		UGsSBXq1f	Amazon.in	Promotion	Product tax discount	-1.36	AFN	19.01.2026	19.01.2026 04:49:48 UTC	59203433974482			PortablebusyboardV1.5	1	PLM-117984fe-2e4a-4f00-90bd-ca0bb703afd9
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemPrice	Principal	951.42	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemPrice	Product Tax	47.58	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemTCS	TCS-SGST	-2.38	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemTCS	TCS-CGST	-2.38	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.96	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	404-7479280-9194718	404-7479280-9194718		Un7tRXnVf	Amazon.in	ItemFees	Fixed closing fee IGST	-4.68	AFN	19.01.2026	19.01.2026 07:52:29 UTC	59216747852402			PortablebusyboardV6	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemPrice	Principal	951.43	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemPrice	Product Tax	47.57	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemTCS	TCS-IGST	-4.76	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemTDS	TDS (Section 194-O)	-0.96	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Pick & Pack Fee	-17.00	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Pick & Pack Fee CGST	-1.53	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Pick & Pack Fee SGST	-1.53	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Weight Handling Fee	-42.00	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Weight Handling Fee CGST	-3.78	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	FBA Weight Handling Fee SGST	-3.78	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	Fixed closing fee	-26.00	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	402-2979921-9459521	402-2979921-9459521		U6KMCmnpf	Amazon.in	ItemFees	Fixed closing fee IGST	-4.68	AFN	19.01.2026	19.01.2026 04:46:26 UTC	59227986265362			PortableBusyBoardV2	1	
26373325232						Order	405-4185081-0563511	405-4185081-0563511		UNNk4Pnyf	Amazon.in	ItemPrice	Principal	1903.80	AFN	19.01.2026	19.01.2026 03:05:04 UTC	59213512684802			PortableBusyBoard_V09	1	
26373325232						Order	405-4185081-0563511	405-4185081-0563511		UNNk4Pnyf	Amazon.in	ItemPrice	Product Tax	95.20	AFN	19.01.2026	19.01.2026 03:05:04 UTC	59213512684802			PortableBusyBoard_V09	1	
